Country,Cases,Status,date_cleaned,new_cases,growth_rate
Singapore,1,confirmed,2020-01-23,0.0,0.0
Singapore,3,confirmed,2020-01-24,2.0,0.6666666666666666
Singapore,3,confirmed,2020-01-25,0.0,0.0
Singapore,4,confirmed,2020-01-26,1.0,0.25
Singapore,5,confirmed,2020-01-27,1.0,0.2
Singapore,7,confirmed,2020-01-28,2.0,0.2857142857142857
Singapore,7,confirmed,2020-01-29,0.0,0.0
Singapore,10,confirmed,2020-01-30,3.0,0.3
Singapore,13,confirmed,2020-01-31,3.0,0.23076923076923078
Singapore,16,confirmed,2020-02-01,3.0,0.1875
Singapore,18,confirmed,2020-02-02,2.0,0.1111111111111111
Singapore,18,confirmed,2020-02-03,0.0,0.0
Singapore,24,confirmed,2020-02-04,6.0,0.25
Singapore,28,confirmed,2020-02-05,4.0,0.14285714285714285
Singapore,28,confirmed,2020-02-06,0.0,0.0
Singapore,30,confirmed,2020-02-07,2.0,0.06666666666666667
Singapore,33,confirmed,2020-02-08,3.0,0.09090909090909091
Singapore,40,confirmed,2020-02-09,7.0,0.175
Singapore,45,confirmed,2020-02-10,5.0,0.1111111111111111
Singapore,47,confirmed,2020-02-11,2.0,0.0425531914893617
Singapore,50,confirmed,2020-02-12,3.0,0.06
Singapore,58,confirmed,2020-02-13,8.0,0.13793103448275862
Singapore,67,confirmed,2020-02-14,9.0,0.13432835820895522
Singapore,72,confirmed,2020-02-15,5.0,0.06944444444444445
Singapore,75,confirmed,2020-02-16,3.0,0.04
Singapore,77,confirmed,2020-02-17,2.0,0.025974025974025976
Singapore,81,confirmed,2020-02-18,4.0,0.04938271604938271
Singapore,84,confirmed,2020-02-19,3.0,0.03571428571428571
Singapore,84,confirmed,2020-02-20,0.0,0.0
Singapore,85,confirmed,2020-02-21,1.0,0.011764705882352941
Singapore,85,confirmed,2020-02-22,0.0,0.0
Singapore,89,confirmed,2020-02-23,4.0,0.0449438202247191
Singapore,89,confirmed,2020-02-24,0.0,0.0
Singapore,91,confirmed,2020-02-25,2.0,0.02197802197802198
Singapore,93,confirmed,2020-02-26,2.0,0.021505376344086023
Singapore,93,confirmed,2020-02-27,0.0,0.0
Singapore,93,confirmed,2020-02-28,0.0,0.0
Singapore,102,confirmed,2020-02-29,9.0,0.08823529411764706
Singapore,106,confirmed,2020-03-01,4.0,0.03773584905660377
Singapore,108,confirmed,2020-03-02,2.0,0.018518518518518517
Singapore,110,confirmed,2020-03-03,2.0,0.01818181818181818
Singapore,110,confirmed,2020-03-04,0.0,0.0
Singapore,117,confirmed,2020-03-05,7.0,0.05982905982905983
Singapore,130,confirmed,2020-03-06,13.0,0.1
Singapore,138,confirmed,2020-03-07,8.0,0.057971014492753624
Singapore,150,confirmed,2020-03-08,12.0,0.08
Singapore,150,confirmed,2020-03-09,0.0,0.0
Singapore,160,confirmed,2020-03-10,10.0,0.0625
Singapore,178,confirmed,2020-03-11,18.0,0.10112359550561797
Singapore,178,confirmed,2020-03-12,0.0,0.0
Singapore,200,confirmed,2020-03-13,22.0,0.11
Singapore,212,confirmed,2020-03-14,12.0,0.05660377358490566
Singapore,226,confirmed,2020-03-15,14.0,0.061946902654867256
Singapore,243,confirmed,2020-03-16,17.0,0.06995884773662552
Singapore,266,confirmed,2020-03-17,23.0,0.08646616541353383
Singapore,313,confirmed,2020-03-18,47.0,0.1501597444089457
Singapore,345,confirmed,2020-03-19,32.0,0.0927536231884058
Singapore,385,confirmed,2020-03-20,40.0,0.1038961038961039
Singapore,432,confirmed,2020-03-21,47.0,0.1087962962962963
Singapore,455,confirmed,2020-03-22,23.0,0.05054945054945055
Singapore,509,confirmed,2020-03-23,54.0,0.10609037328094302
Singapore,558,confirmed,2020-03-24,49.0,0.08781362007168458
Singapore,631,confirmed,2020-03-25,73.0,0.11568938193343899
Singapore,683,confirmed,2020-03-26,52.0,0.07613469985358712
Singapore,732,confirmed,2020-03-27,49.0,0.06693989071038252
Singapore,802,confirmed,2020-03-28,70.0,0.08728179551122195
Singapore,844,confirmed,2020-03-29,42.0,0.04976303317535545
Singapore,879,confirmed,2020-03-30,35.0,0.03981797497155859
Singapore,926,confirmed,2020-03-31,47.0,0.05075593952483801
Singapore,1000,confirmed,2020-04-01,74.0,0.074
Singapore,1049,confirmed,2020-04-02,49.0,0.04671115347950429
Singapore,1114,confirmed,2020-04-03,65.0,0.05834829443447038
Singapore,1189,confirmed,2020-04-04,75.0,0.06307821698906645
Singapore,1309,confirmed,2020-04-05,120.0,0.09167303284950344
Singapore,1375,confirmed,2020-04-06,66.0,0.048
Singapore,1481,confirmed,2020-04-07,106.0,0.07157326130992572
Singapore,1623,confirmed,2020-04-08,142.0,0.08749229821318547
Singapore,1910,confirmed,2020-04-09,287.0,0.15026178010471203
Singapore,2108,confirmed,2020-04-10,198.0,0.09392789373814042
Singapore,2299,confirmed,2020-04-11,191.0,0.0830795998260113
Singapore,2532,confirmed,2020-04-12,233.0,0.09202211690363349
Singapore,2918,confirmed,2020-04-13,386.0,0.13228238519533927
Singapore,3252,confirmed,2020-04-14,334.0,0.1027060270602706
Singapore,3699,confirmed,2020-04-15,447.0,0.12084347120843471
Singapore,4427,confirmed,2020-04-16,728.0,0.16444544838491076
Singapore,5050,confirmed,2020-04-17,623.0,0.12336633663366336
Singapore,5992,confirmed,2020-04-18,942.0,0.15720961281708945
Singapore,6588,confirmed,2020-04-19,596.0,0.0904675166970249
Singapore,8014,confirmed,2020-04-20,1426.0,0.17793860743698528
Singapore,9125,confirmed,2020-04-21,1111.0,0.12175342465753425
Singapore,10141,confirmed,2020-04-22,1016.0,0.10018735824869342
Singapore,11178,confirmed,2020-04-23,1037.0,0.09277151547682949
Singapore,12075,confirmed,2020-04-24,897.0,0.07428571428571429
Singapore,12693,confirmed,2020-04-25,618.0,0.04868825336799811
Singapore,13624,confirmed,2020-04-26,931.0,0.06833529066353494
Singapore,14423,confirmed,2020-04-27,799.0,0.055397628787353534
Singapore,14951,confirmed,2020-04-28,528.0,0.035315363520834725
Singapore,15641,confirmed,2020-04-29,690.0,0.04411482641774823
Singapore,16169,confirmed,2020-04-30,528.0,0.03265508071000062
Singapore,17101,confirmed,2020-05-01,932.0,0.054499736857493715
Singapore,17548,confirmed,2020-05-02,447.0,0.02547298837474356
Singapore,18205,confirmed,2020-05-03,657.0,0.036088986542158745
Singapore,18778,confirmed,2020-05-04,573.0,0.030514431781872405
Singapore,19410,confirmed,2020-05-05,632.0,0.03256053580628542
Singapore,20198,confirmed,2020-05-06,788.0,0.039013763738984054
Singapore,20939,confirmed,2020-05-07,741.0,0.035388509479917854
Singapore,21707,confirmed,2020-05-08,768.0,0.035380292071681946
Singapore,22460,confirmed,2020-05-09,753.0,0.03352626892252894
Singapore,23336,confirmed,2020-05-10,876.0,0.0375385670209119
Singapore,23822,confirmed,2020-05-11,486.0,0.020401309713710018
Singapore,24671,confirmed,2020-05-12,849.0,0.03441287341412995
Singapore,25346,confirmed,2020-05-13,675.0,0.026631421131539493
Singapore,26098,confirmed,2020-05-14,752.0,0.028814468541650703
Singapore,26891,confirmed,2020-05-15,793.0,0.029489420252128966
Singapore,27356,confirmed,2020-05-16,465.0,0.016998099137300774
Singapore,28038,confirmed,2020-05-17,682.0,0.02432413153577288
Singapore,28343,confirmed,2020-05-18,305.0,0.010761034470592385
Singapore,28794,confirmed,2020-05-19,451.0,0.015662985344168923
Singapore,29364,confirmed,2020-05-20,570.0,0.019411524315488354
Singapore,29812,confirmed,2020-05-21,448.0,0.015027505702401717
Singapore,30426,confirmed,2020-05-22,614.0,0.020180109117202392
Singapore,31068,confirmed,2020-05-23,642.0,0.02066434916956354
Singapore,31616,confirmed,2020-05-24,548.0,0.017332995951417005
Singapore,31960,confirmed,2020-05-25,344.0,0.010763454317897372
Singapore,32343,confirmed,2020-05-26,383.0,0.011841820486658628
Singapore,32876,confirmed,2020-05-27,533.0,0.016212434602749726
Singapore,33249,confirmed,2020-05-28,373.0,0.011218382507744594
Singapore,33860,confirmed,2020-05-29,611.0,0.01804489072652097
Singapore,34366,confirmed,2020-05-30,506.0,0.014723854972938369
Singapore,34884,confirmed,2020-05-31,518.0,0.014849214539617017
Singapore,35292,confirmed,2020-06-01,408.0,0.011560693641618497
Singapore,35836,confirmed,2020-06-02,544.0,0.015180265654648957
Singapore,36405,confirmed,2020-06-03,569.0,0.015629721192143935
Singapore,36922,confirmed,2020-06-04,517.0,0.014002491739342397
Singapore,37183,confirmed,2020-06-05,261.0,0.007019336793696044
Singapore,37527,confirmed,2020-06-06,344.0,0.009166733285367868
Singapore,37910,confirmed,2020-06-07,383.0,0.010102875230809813
Singapore,38296,confirmed,2020-06-08,386.0,0.010079381658658867
Singapore,38514,confirmed,2020-06-09,218.0,0.005660279378927143
Singapore,38965,confirmed,2020-06-10,451.0,0.011574489926857437
Singapore,39387,confirmed,2020-06-11,422.0,0.01071419503897225
Singapore,39850,confirmed,2020-06-12,463.0,0.011618569636135508
Singapore,40197,confirmed,2020-06-13,347.0,0.008632485011319253
Singapore,40604,confirmed,2020-06-14,407.0,0.010023642990838341
Singapore,40818,confirmed,2020-06-15,214.0,0.005242785045813121
Singapore,40969,confirmed,2020-06-16,151.0,0.0036857135883228784
Singapore,41216,confirmed,2020-06-17,247.0,0.005992818322981366
Singapore,41473,confirmed,2020-06-18,257.0,0.006196802739131483
Singapore,41615,confirmed,2020-06-19,142.0,0.0034122311666466417
Singapore,41833,confirmed,2020-06-20,218.0,0.005211196901967347
Singapore,42095,confirmed,2020-06-21,262.0,0.006224017104169141
Singapore,42313,confirmed,2020-06-22,218.0,0.005152080920757214
Singapore,42432,confirmed,2020-06-23,119.0,0.0028044871794871795
Singapore,42623,confirmed,2020-06-24,191.0,0.004481148675597682
Singapore,42736,confirmed,2020-06-25,113.0,0.002644140771246724
Singapore,42955,confirmed,2020-06-26,219.0,0.005098358747526482
Singapore,43246,confirmed,2020-06-27,291.0,0.006728946029690607
Singapore,43459,confirmed,2020-06-28,213.0,0.0049011712188499505
Singapore,43661,confirmed,2020-06-29,202.0,0.004626554591053801
Singapore,43907,confirmed,2020-06-30,246.0,0.0056027512697292
Singapore,44122,confirmed,2020-07-01,215.0,0.004872852545215539
Singapore,44310,confirmed,2020-07-02,188.0,0.004242834574588129
Singapore,44479,confirmed,2020-07-03,169.0,0.0037995458530992155
Singapore,44664,confirmed,2020-07-04,185.0,0.004142038330646605
Singapore,44800,confirmed,2020-07-05,136.0,0.0030357142857142857
Singapore,44983,confirmed,2020-07-06,183.0,0.0040682035435609006
Singapore,45140,confirmed,2020-07-07,157.0,0.0034780682321665928
Singapore,45298,confirmed,2020-07-08,158.0,0.0034880127157931916
Singapore,45423,confirmed,2020-07-09,125.0,0.0027519098254188408
Singapore,45614,confirmed,2020-07-10,191.0,0.004187310913316087
Singapore,45783,confirmed,2020-07-11,169.0,0.0036913264748924274
Singapore,45961,confirmed,2020-07-12,178.0,0.003872848719566589
Singapore,46283,confirmed,2020-07-13,322.0,0.006957198107296415
Singapore,46630,confirmed,2020-07-14,347.0,0.007441561226678104
Singapore,46878,confirmed,2020-07-15,248.0,0.005290328085669184
Singapore,47126,confirmed,2020-07-16,248.0,0.005262487798667402
Singapore,47453,confirmed,2020-07-17,327.0,0.006891029018186416
